13:02:21.934458 node: 222 changing
13:02:21.935910 node: 223 changing
13:02:25.567266 node: 142 changing
13:02:41.549487 node: 125 changing
13:02:19.870151 node: 134 changing
13:02:38.513950 node: 126 changing
13:02:52.496641 node: 109 changing
13:02:22.69307 node: 228 changing
13:02:47.876303 node: 113 changing
13:02:33.852822 node: 128 changing
13:02:34.730141 node: 117 changing
13:02:29.131969 node: 129 changing
13:02:51.395107 node: 110 changing
13:02:35.815159 node: 127 changing
13:02:25.657100 node: 151 changing
13:02:47.534976 node: 114 changing
13:03:00.487567 node: 107 changing
13:02:21.993036 node: 214 changing
13:02:27.127443 node: 141 changing
13:02:38.916569 node: 153 changing
13:02:21.166161 node: 234 changing
13:02:24.359922 node: 152 changing
13:02:56.335647 node: 108 changing
13:02:20.628615 node: 203 changing
13:02:20.37954 node: 188 changing
13:02:19.915568 node: 243 changing
13:02:20.737274 node: 205 changing
13:02:21.572128 node: 149 changing
13:03:09.360485 node: 105 changing
13:02:19.705627 node: 163 changing
13:02:20.45896 node: 191 changing
13:02:20.41944 node: 189 changing
13:03:05.457529 node: 106 changing
13:02:50.284152 node: 111 changing
13:03:13.665540 node: 104 changing
13:03:17.664508 node: 103 changing
13:02:19.897635 node: 210 changing
13:02:48.454310 node: 112 changing
13:03:23.618370 node: 101 changing
13:03:27.417541 node: 100 changing
13:02:20.295248 node: 177 changing
13:03:34.124082 node: 98 changing
13:02:20.222991 node: 197 changing
13:03:39.27107 node: 97 changing
13:03:30.939249 node: 99 changing
13:03:39.834484 node: 96 changing
13:03:42.163888 node: 95 changing
13:03:20.480695 node: 102 changing
13:03:45.772033 node: 94 changing
13:03:50.308204 node: 92 changing
13:03:46.572496 node: 93 changing
13:03:51.593744 node: 91 changing
13:03:54.560994 node: 90 changing
13:03:57.447217 node: 88 changing
13:03:58.548997 node: 87 changing
13:03:57.412864 node: 89 changing
13:04:02.404005 node: 86 changing
13:04:06.535769 node: 85 changing
13:04:09.965263 node: 84 changing
13:04:12.389422 node: 83 changing
13:04:14.611695 node: 82 changing
13:04:19.77739 node: 81 changing
13:04:22.615461 node: 80 changing
13:04:27.384169 node: 79 changing
13:04:30.68510 node: 78 changing
13:04:34.610714 node: 77 changing
13:04:38.133666 node: 75 changing
13:04:37.604656 node: 76 changing
13:04:42.952981 node: 74 changing
13:04:45.704025 node: 73 changing
13:04:48.278271 node: 72 changing
13:04:50.549248 node: 71 changing
13:04:52.646557 node: 70 changing
13:04:55.114788 node: 69 changing
13:04:58.873595 node: 68 changing
13:05:03.520874 node: 67 changing
13:05:06.420290 node: 66 changing
13:05:09.810701 node: 65 changing
13:05:12.112282 node: 64 changing
13:05:14.107183 node: 62 changing
13:05:14.512478 node: 61 changing
13:05:12.688582 node: 63 changing
13:05:18.341633 node: 60 changing
13:05:23.172173 node: 59 changing
13:05:26.708836 node: 58 changing
13:05:28.242980 node: 57 changing
13:05:32.251712 node: 56 changing
13:05:34.368045 node: 55 changing
13:05:39.61027 node: 54 changing
13:05:41.486623 node: 53 changing
13:05:43.836033 node: 51 changing
13:05:43.607009 node: 52 changing
13:05:46.241553 node: 50 changing
13:05:50.308293 node: 49 changing
13:05:51.221697 node: 48 changing
13:05:51.779811 node: 47 changing
13:05:52.164415 node: 46 changing
13:05:53.330880 node: 45 changing
13:05:57.672468 node: 44 changing
13:05:58.135024 node: 43 changing
13:06:02.124224 node: 42 changing
13:06:05.297406 node: 41 changing
13:06:07.805338 node: 40 changing
13:06:10.354143 node: 39 changing
13:06:14.738423 node: 38 changing
13:06:16.437929 node: 37 changing
13:06:18.225115 node: 36 changing
13:06:20.180447 node: 35 changing
13:06:20.794013 node: 34 changing
13:06:25.198897 node: 33 changing
13:06:27.678726 node: 32 changing
13:06:32.677109 node: 31 changing
13:06:36.231338 node: 30 changing
13:06:38.46867 node: 29 changing
13:06:40.152240 node: 28 changing
13:06:40.796575 node: 27 changing
13:06:44.743563 node: 26 changing
13:06:45.539826 node: 25 changing
13:06:45.694524 node: 24 changing
13:06:47.978043 node: 23 changing
